,Declaration Date,State,County,Start Date,End Date,Close Date,Year
40015,06/15/2011,GA,Charlton County,06/15/2011,07/27/2011,05/31/2016,2011
40016,06/15/2011,GA,Ware County,06/15/2011,07/27/2011,05/31/2016,2011
40017,06/16/2011,CO,Custer County,06/15/2011,06/24/2011,04/30/2014,2011
40018,06/16/2011,CO,Fremont County,06/15/2011,06/24/2011,04/30/2014,2011
40019,06/16/2011,TX,Travis County,06/16/2011,06/19/2011,01/08/2015,2011
40020,06/16/2011,TX,Williamson County,06/16/2011,06/19/2011,01/08/2015,2011
40021,06/16/2011,GA,Ware County,06/16/2011,08/08/2011,05/31/2016,2011
40022,06/17/2011,TX,Harris County,06/17/2011,06/20/2011,01/08/2015,2011
40078,06/18/2011,TX,Jasper County,06/18/2011,06/26/2011,12/16/2014,2011
40079,06/18/2011,TX,Ellis County,06/18/2011,06/20/2011,11/13/2014,2011
40098,06/20/2011,TX,Walker County,06/19/2011,06/25/2011,03/31/2015,2011
40099,06/20/2011,TX,Clay County,06/19/2011,06/30/2011,12/16/2014,2011
40100,06/20/2011,TX,Grimes County,06/19/2011,07/06/2011,03/31/2015,2011
40101,06/21/2011,TX,Nolan County,06/20/2011,07/01/2011,03/31/2015,2011
40102,06/21/2011,TX,Howard County,06/20/2011,06/28/2011,12/16/2014,2011
40139,06/24/2011,OK,Comanche County,06/24/2011,06/29/2011,09/23/2015,2011
40144,06/26/2011,NM,Cochiti Pueblo Indian Reservation,06/26/2011,08/25/2011,10/13/2015,2011
40145,06/26/2011,NM,Jemez Pueblo Indian Reservation,06/26/2011,08/25/2011,10/13/2015,2011
40146,06/26/2011,NM,Santa Clara Pueblo Indian Reservation,06/26/2011,08/25/2011,10/13/2015,2011
40147,06/26/2011,NM,Los Alamos County,06/26/2011,08/25/2011,10/13/2015,2011
40148,06/26/2011,NM,Rio Arriba County,06/26/2011,08/25/2011,10/13/2015,2011
40149,06/26/2011,NM,Sandoval County,06/26/2011,08/25/2011,10/13/2015,2011
40156,06/29/2011,NM,Otero County,06/28/2011,07/13/2011,03/24/2015,2011
40157,06/30/2011,NM,Lincoln County,06/28/2011,07/15/2011,10/13/2015,2011
40186,07/01/2011,TX,Anderson County,04/06/2011,08/29/2011,,2011
40187,07/01/2011,TX,Andrews County,04/06/2011,08/29/2011,,2011
40188,07/01/2011,TX,Archer County,04/06/2011,08/29/2011,,2011
40189,07/01/2011,TX,Armstrong County,04/06/2011,08/29/2011,,2011
40190,07/01/2011,TX,Bailey County,04/06/2011,08/29/2011,,2011
40191,07/01/2011,TX,Bastrop County,04/06/2011,08/29/2011,,2011
40192,07/01/2011,TX,Baylor County,04/06/2011,08/29/2011,,2011
40193,07/01/2011,TX,Blanco County,04/06/2011,08/29/2011,,2011
40194,07/01/2011,TX,Brewster County,04/06/2011,08/29/2011,,2011
40195,07/01/2011,TX,Briscoe County,04/06/2011,08/29/2011,,2011
40196,07/01/2011,TX,Brooks County,04/06/2011,08/29/2011,,2011
40197,07/01/2011,TX,Brown County,04/06/2011,08/29/2011,,2011
40198,07/01/2011,TX,Burnet County,04/06/2011,08/29/2011,,2011
40199,07/01/2011,TX,Callahan County,04/06/2011,08/29/2011,,2011
40200,07/01/2011,TX,Carson County,04/06/2011,08/29/2011,,2011
40201,07/01/2011,TX,Cass County,04/06/2011,08/29/2011,,2011
40202,07/01/2011,TX,Castro County,04/06/2011,08/29/2011,,2011
40203,07/01/2011,TX,Childress County,04/06/2011,08/29/2011,,2011
40204,07/01/2011,TX,Clay County,04/06/2011,08/29/2011,,2011
40205,07/01/2011,TX,Cochran County,04/06/2011,08/29/2011,,2011
40206,07/01/2011,TX,Coke County,04/06/2011,08/29/2011,,2011
40207,07/01/2011,TX,Coleman County,04/06/2011,08/29/2011,,2011
40208,07/01/2011,TX,Concho County,04/06/2011,08/29/2011,,2011
40209,07/01/2011,TX,Coryell County,04/06/2011,08/29/2011,,2011
40210,07/01/2011,TX,Cottle County,04/06/2011,08/29/2011,,2011
40211,07/01/2011,TX,Crane County,04/06/2011,08/29/2011,,2011
40212,07/01/2011,TX,Crockett County,04/06/2011,08/29/2011,,2011
40213,07/01/2011,TX,Crosby County,04/06/2011,08/29/2011,,2011
40214,07/01/2011,TX,Culberson County,04/06/2011,08/29/2011,,2011
40215,07/01/2011,TX,Dawson County,04/06/2011,08/29/2011,,2011
40216,07/01/2011,TX,Deaf Smith County,04/06/2011,08/29/2011,,2011
40217,07/01/2011,TX,Dickens County,04/06/2011,08/29/2011,,2011
40218,07/01/2011,TX,Donley County,04/06/2011,08/29/2011,,2011
40219,07/01/2011,TX,Duval County,04/06/2011,08/29/2011,,2011
40220,07/01/2011,TX,Eastland County,04/06/2011,08/29/2011,,2011
40221,07/01/2011,TX,Erath County,04/06/2011,08/29/2011,,2011
40222,07/01/2011,TX,Fisher County,04/06/2011,08/29/2011,,2011
40223,07/01/2011,TX,Foard County,04/06/2011,08/29/2011,,2011
40224,07/01/2011,TX,Franklin County,04/06/2011,08/29/2011,,2011
40225,07/01/2011,TX,Frio County,04/06/2011,08/29/2011,,2011
40226,07/01/2011,TX,Garza County,04/06/2011,08/29/2011,,2011
40227,07/01/2011,TX,Glasscock County,04/06/2011,08/29/2011,,2011
40228,07/01/2011,TX,Gonzales County,04/06/2011,08/29/2011,,2011
40229,07/01/2011,TX,Hall County,04/06/2011,08/29/2011,,2011
40230,07/01/2011,TX,Hansford County,04/06/2011,08/29/2011,,2011
40231,07/01/2011,TX,Hardeman County,04/06/2011,08/29/2011,,2011
40232,07/01/2011,TX,Hardin County,04/06/2011,08/29/2011,,2011
40233,07/01/2011,TX,Harrison County,04/06/2011,08/29/2011,,2011
40234,07/01/2011,TX,Hartley County,04/06/2011,08/29/2011,,2011
40235,07/01/2011,TX,Haskell County,04/06/2011,08/29/2011,,2011
40236,07/01/2011,TX,Hemphill County,04/06/2011,08/29/2011,,2011
40237,07/01/2011,TX,Hockley County,04/06/2011,08/29/2011,,2011
40238,07/01/2011,TX,Houston County,04/06/2011,08/29/2011,,2011
40239,07/01/2011,TX,Howard County,04/06/2011,08/29/2011,,2011
40240,07/01/2011,TX,Hutchinson County,04/06/2011,08/29/2011,,2011
40241,07/01/2011,TX,Irion County,04/06/2011,08/29/2011,,2011
40242,07/01/2011,TX,Jack County,04/06/2011,08/29/2011,,2011
40243,07/01/2011,TX,Jasper County,04/06/2011,08/29/2011,,2011
40244,07/01/2011,TX,Jeff Davis County,04/06/2011,08/29/2011,,2011
40245,07/01/2011,TX,Jim Hogg County,04/06/2011,08/29/2011,,2011
40246,07/01/2011,TX,Jones County,04/06/2011,08/29/2011,,2011
40247,07/01/2011,TX,Kent County,04/06/2011,08/29/2011,,2011
40248,07/01/2011,TX,Kimble County,04/06/2011,08/29/2011,,2011
40249,07/01/2011,TX,King County,04/06/2011,08/29/2011,,2011
40250,07/01/2011,TX,Knox County,04/06/2011,08/29/2011,,2011
40251,07/01/2011,TX,Lamar County,04/06/2011,08/29/2011,,2011
40252,07/01/2011,TX,Lamb County,04/06/2011,08/29/2011,,2011
40253,07/01/2011,TX,Lampasas County,04/06/2011,08/29/2011,,2011
40254,07/01/2011,TX,Lee County,04/06/2011,08/29/2011,,2011
40255,07/01/2011,TX,Leon County,04/06/2011,08/29/2011,,2011
40256,07/01/2011,TX,Live Oak County,04/06/2011,08/29/2011,,2011
40257,07/01/2011,TX,Lynn County,04/06/2011,08/29/2011,,2011
40258,07/01/2011,TX,Marion County,04/06/2011,08/29/2011,,2011
40259,07/01/2011,TX,Martin County,04/06/2011,08/29/2011,,2011
40260,07/01/2011,TX,Mason County,04/06/2011,08/29/2011,,2011
40261,07/01/2011,TX,Menard County,04/06/2011,08/29/2011,,2011
40262,07/01/2011,TX,Midland County,04/06/2011,08/29/2011,,2011
40263,07/01/2011,TX,Mills County,04/06/2011,08/29/2011,,2011
40264,07/01/2011,TX,Mitchell County,04/06/2011,08/29/2011,,2011
40265,07/01/2011,TX,Montague County,04/06/2011,08/29/2011,,2011
40266,07/01/2011,TX,Moore County,04/06/2011,08/29/2011,,2011
40267,07/01/2011,TX,Morris County,04/06/2011,08/29/2011,,2011
40268,07/01/2011,TX,Motley County,04/06/2011,08/29/2011,,2011
40269,07/01/2011,TX,Newton County,04/06/2011,08/29/2011,,2011
40270,07/01/2011,TX,Nolan County,04/06/2011,08/29/2011,,2011
40271,07/01/2011,TX,Ochiltree County,04/06/2011,08/29/2011,,2011
40272,07/01/2011,TX,Oldham County,04/06/2011,08/29/2011,,2011
40273,07/01/2011,TX,Palo Pinto County,04/06/2011,08/29/2011,,2011
40274,07/01/2011,TX,Panola County,04/06/2011,08/29/2011,,2011
40275,07/01/2011,TX,Pecos County,04/06/2011,08/29/2011,,2011
40276,07/01/2011,TX,Potter County,04/06/2011,08/29/2011,,2011
40277,07/01/2011,TX,Presidio County,04/06/2011,08/29/2011,,2011
40278,07/01/2011,TX,Randall County,04/06/2011,08/29/2011,,2011
40279,07/01/2011,TX,Reagan County,04/06/2011,08/29/2011,,2011
40280,07/01/2011,TX,Red River County,04/06/2011,08/29/2011,,2011
40281,07/01/2011,TX,Roberts County,04/06/2011,08/29/2011,,2011
40282,07/01/2011,TX,Rusk County,04/06/2011,08/29/2011,,2011
40283,07/01/2011,TX,Sabine County,04/06/2011,08/29/2011,,2011
40284,07/01/2011,TX,San Augustine County,04/06/2011,08/29/2011,,2011
40285,07/01/2011,TX,San Saba County,04/06/2011,08/29/2011,,2011
40286,07/01/2011,TX,Scurry County,04/06/2011,08/29/2011,,2011
40287,07/01/2011,TX,Shackelford County,04/06/2011,08/29/2011,,2011
40288,07/01/2011,TX,Somervell County,04/06/2011,08/29/2011,,2011
40289,07/01/2011,TX,Stephens County,04/06/2011,08/29/2011,,2011
40290,07/01/2011,TX,Sterling County,04/06/2011,08/29/2011,,2011
40291,07/01/2011,TX,Stonewall County,04/06/2011,08/29/2011,,2011
40292,07/01/2011,TX,Sutton County,04/06/2011,08/29/2011,,2011
40293,07/01/2011,TX,Swisher County,04/06/2011,08/29/2011,,2011
40294,07/01/2011,TX,Terrell County,04/06/2011,08/29/2011,,2011
40295,07/01/2011,TX,Terry County,04/06/2011,08/29/2011,,2011
40296,07/01/2011,TX,Throckmorton County,04/06/2011,08/29/2011,,2011
40297,07/01/2011,TX,Tom Green County,04/06/2011,08/29/2011,,2011
40298,07/01/2011,TX,Trinity County,04/06/2011,08/29/2011,,2011
40299,07/01/2011,TX,Tyler County,04/06/2011,08/29/2011,,2011
40300,07/01/2011,TX,Upton County,04/06/2011,08/29/2011,,2011
40301,07/01/2011,TX,Val Verde County,04/06/2011,08/29/2011,,2011
40302,07/01/2011,TX,Walker County,04/06/2011,08/29/2011,,2011
40303,07/01/2011,TX,Wheeler County,04/06/2011,08/29/2011,,2011
40304,07/01/2011,TX,Wichita County,04/06/2011,08/29/2011,,2011
40305,07/01/2011,TX,Wilbarger County,04/06/2011,08/29/2011,,2011
40306,07/01/2011,TX,Winkler County,04/06/2011,08/29/2011,,2011
40307,07/01/2011,TX,Young County,04/06/2011,08/29/2011,,2011
40308,07/04/2011,NC,Bladen County,07/04/2011,,02/20/2014,2011
40309,07/04/2011,NC,Cumberland County,07/04/2011,,02/20/2014,2011
40317,07/11/2011,TX,Nolan County,07/11/2011,07/20/2011,01/08/2015,2011
40357,07/15/2011,OK,Oklahoma County,07/15/2011,07/18/2011,09/23/2015,2011
40358,07/15/2011,OK,Murray County,07/15/2011,07/20/2011,09/23/2015,2011
40391,07/26/2011,OK,Creek County,07/26/2011,07/29/2011,01/29/2015,2011
40433,08/01/2011,OK,Canadian County,08/01/2011,08/03/2011,01/29/2015,2011
40434,08/02/2011,OK,Tulsa County,08/02/2011,08/08/2011,03/25/2015,2011
40435,08/02/2011,OK,Cleveland County,08/02/2011,08/08/2011,09/23/2015,2011
40436,08/02/2011,OK,Creek County,08/02/2011,08/08/2011,01/29/2015,2011
40437,08/04/2011,OK,Oklahoma County,08/04/2011,08/10/2011,01/29/2015,2011
40438,08/05/2011,OK,Tulsa County,08/05/2011,08/10/2011,01/29/2015,2011
40439,08/07/2011,OK,Creek County,08/07/2011,08/13/2011,01/29/2015,2011
40440,08/07/2011,OK,Pawnee County,08/07/2011,08/13/2011,01/29/2015,2011
40441,08/08/2011,OK,Cleveland County,08/08/2011,08/13/2011,01/29/2015,2011
40501,08/15/2011,TX,Williamson County,08/15/2011,,01/08/2015,2011
40820,08/29/2011,MT,Yellowstone County,08/29/2011,09/01/2011,06/23/2016,2011
40848,08/30/2011,TX,Palo Pinto County,08/30/2011,10/01/2011,04/23/2015,2011
40849,08/30/2011,OK,Oklahoma County,08/30/2011,09/04/2011,09/23/2015,2011
40852,08/31/2011,OK,Oklahoma County,08/31/2011,,09/23/2015,2011
40853,08/31/2011,OK,Pottawatomie County,08/31/2011,09/03/2011,09/23/2015,2011
40959,09/02/2011,CA,San Bernardino County,09/02/2011,09/05/2011,04/22/2013,2011
41045,09/03/2011,OK,Comanche County,09/03/2011,09/09/2011,09/23/2015,2011
41053,09/04/2011,TX,Bastrop County,09/04/2011,10/11/2011,,2011
41054,09/04/2011,TX,Travis County,09/04/2011,,01/08/2015,2011
41055,09/05/2011,CA,Kern County,09/04/2011,09/11/2011,04/22/2013,2011
41056,09/05/2011,TX,Travis County,09/04/2011,09/09/2011,04/23/2015,2011
41057,09/05/2011,TX,Travis County,09/04/2011,09/12/2011,04/14/2015,2011
41058,09/06/2011,TX,Cass County,09/04/2011,10/24/2011,08/14/2015,2011
41059,09/06/2011,TX,Marion County,09/04/2011,10/24/2011,08/14/2015,2011
41060,09/06/2011,TX,Grimes County,09/05/2011,10/02/2011,,2011
41061,09/06/2011,TX,Montgomery County,09/05/2011,10/02/2011,,2011
41062,09/06/2011,TX,Waller County,09/05/2011,10/02/2011,,2011
41063,09/06/2011,TX,Williamson County,09/05/2011,,12/16/2014,2011
41064,09/06/2011,TX,Montgomery County,09/05/2011,09/08/2011,04/14/2015,2011
41122,09/08/2011,TX,Bexar County,09/08/2011,,12/16/2014,2011
41123,09/08/2011,WA,Klickitat County,09/08/2011,,09/30/2014,2011
41124,09/09/2011,TX,Anderson County,08/30/2011,12/31/2011,,2011
41125,09/09/2011,TX,Bastrop County,08/30/2011,12/31/2011,,2011
41126,09/09/2011,TX,Bosque County,08/30/2011,12/31/2011,,2011
41127,09/09/2011,TX,Bowie County,08/30/2011,12/31/2011,,2011
41128,09/09/2011,TX,Briscoe County,08/30/2011,12/31/2011,,2011
41129,09/09/2011,TX,Caldwell County,08/30/2011,12/31/2011,,2011
41130,09/09/2011,TX,Camp County,08/30/2011,12/31/2011,,2011
41131,09/09/2011,TX,Cass County,08/30/2011,12/31/2011,,2011
41132,09/09/2011,TX,Cherokee County,08/30/2011,12/31/2011,,2011
41133,09/09/2011,TX,Clay County,08/30/2011,12/31/2011,,2011
41134,09/09/2011,TX,Colorado County,08/30/2011,12/31/2011,,2011
41135,09/09/2011,TX,Coryell County,08/30/2011,12/31/2011,,2011
41136,09/09/2011,TX,Crockett County,08/30/2011,12/31/2011,,2011
41137,09/09/2011,TX,Edwards County,08/30/2011,12/31/2011,,2011
41138,09/09/2011,TX,Fayette County,08/30/2011,12/31/2011,,2011
41139,09/09/2011,TX,Foard County,08/30/2011,12/31/2011,,2011
41140,09/09/2011,TX,Franklin County,08/30/2011,12/31/2011,,2011
41141,09/09/2011,TX,Grayson County,08/30/2011,12/31/2011,,2011
41142,09/09/2011,TX,Gregg County,08/30/2011,12/31/2011,,2011
41143,09/09/2011,TX,Grimes County,08/30/2011,12/31/2011,,2011
41144,09/09/2011,TX,Hall County,08/30/2011,12/31/2011,,2011
41145,09/09/2011,TX,Hardin County,08/30/2011,12/31/2011,,2011
41146,09/09/2011,TX,Harrison County,08/30/2011,12/31/2011,,2011
41147,09/09/2011,TX,Henderson County,08/30/2011,12/31/2011,,2011
41148,09/09/2011,TX,Hill County,08/30/2011,12/31/2011,,2011
41149,09/09/2011,TX,Houston County,08/30/2011,12/31/2011,,2011
41150,09/09/2011,TX,Howard County,08/30/2011,12/31/2011,,2011
41151,09/09/2011,TX,Hunt County,08/30/2011,12/31/2011,,2011
41152,09/09/2011,TX,Jefferson County,08/30/2011,12/31/2011,,2011
41153,09/09/2011,TX,Kendall County,08/30/2011,12/31/2011,,2011
41154,09/09/2011,TX,Kimble County,08/30/2011,12/31/2011,,2011
41155,09/09/2011,TX,La Salle County,08/30/2011,12/31/2011,,2011
41156,09/09/2011,TX,Lee County,08/30/2011,12/31/2011,,2011
41157,09/09/2011,TX,Leon County,08/30/2011,12/31/2011,,2011
41158,09/09/2011,TX,Limestone County,08/30/2011,12/31/2011,,2011
41159,09/09/2011,TX,McCulloch County,08/30/2011,12/31/2011,,2011
41160,09/09/2011,TX,Marion County,08/30/2011,12/31/2011,,2011
41161,09/09/2011,TX,Matagorda County,08/30/2011,12/31/2011,,2011
41162,09/09/2011,TX,Menard County,08/30/2011,12/31/2011,,2011
41163,09/09/2011,TX,Montague County,08/30/2011,12/31/2011,,2011
41164,09/09/2011,TX,Montgomery County,08/30/2011,12/31/2011,,2011
41165,09/09/2011,TX,Morris County,08/30/2011,12/31/2011,,2011
41166,09/09/2011,TX,Navarro County,08/30/2011,12/31/2011,,2011
41167,09/09/2011,TX,Newton County,08/30/2011,12/31/2011,,2011
41168,09/09/2011,TX,Nolan County,08/30/2011,12/31/2011,,2011
41169,09/09/2011,TX,Orange County,08/30/2011,12/31/2011,,2011
41170,09/09/2011,TX,Panola County,08/30/2011,12/31/2011,,2011
41171,09/09/2011,TX,Pecos County,08/30/2011,12/31/2011,,2011
41172,09/09/2011,TX,Polk County,08/30/2011,12/31/2011,,2011
41173,09/09/2011,TX,Red River County,08/30/2011,12/31/2011,,2011
41174,09/09/2011,TX,Reeves County,08/30/2011,12/31/2011,,2011
41175,09/09/2011,TX,Roberts County,08/30/2011,12/31/2011,,2011
41176,09/09/2011,TX,Rusk County,08/30/2011,12/31/2011,,2011
41177,09/09/2011,TX,San Augustine County,08/30/2011,12/31/2011,,2011
41178,09/09/2011,TX,Shelby County,08/30/2011,12/31/2011,,2011
41179,09/09/2011,TX,Smith County,08/30/2011,12/31/2011,,2011
41180,09/09/2011,TX,Sutton County,08/30/2011,12/31/2011,,2011
41181,09/09/2011,TX,Titus County,08/30/2011,12/31/2011,,2011
41182,09/09/2011,TX,Travis County,08/30/2011,12/31/2011,,2011
41183,09/09/2011,TX,Tyler County,08/30/2011,12/31/2011,,2011
41184,09/09/2011,TX,Upshur County,08/30/2011,12/31/2011,,2011
41185,09/09/2011,TX,Walker County,08/30/2011,12/31/2011,,2011
41186,09/09/2011,TX,Waller County,08/30/2011,12/31/2011,,2011
41187,09/09/2011,TX,Williamson County,08/30/2011,12/31/2011,,2011
41188,09/09/2011,TX,Wise County,08/30/2011,12/31/2011,,2011
41189,09/09/2011,TX,Bexar County,09/09/2011,,12/16/2014,2011
41190,09/10/2011,NV,Douglas County,09/10/2011,09/11/2011,01/09/2013,2011
41191,09/11/2011,CA,Kern County,09/10/2011,09/15/2011,04/23/2013,2011
41192,09/11/2011,CA,Kern County,09/10/2011,,04/23/2013,2011
41271,10/03/2011,NV,Elko County,10/03/2011,10/06/2011,07/02/2013,2011
41350,11/18/2011,NV,Washoe County,11/18/2011,11/21/2011,01/09/2013,2011
41381,01/19/2012,NV,Washoe County,01/19/2012,01/21/2012,07/02/2013,2012
41463,03/26/2012,CO,Jefferson County,03/26/2012,04/02/2012,12/21/2015,2012
41466,04/30/2012,TX,Jeff Davis County,04/24/2012,05/11/2012,08/14/2015,2012
41467,05/22/2012,NV,Douglas County,05/22/2012,,08/13/2014,2012
41482,05/26/2012,NM,Catron County,05/23/2012,07/31/2012,06/03/2015,2012
41483,05/26/2012,NM,Grant County,05/23/2012,07/31/2012,06/03/2015,2012
41484,06/09/2012,CO,Larimer County,06/09/2012,07/01/2012,06/28/2016,2012
41485,06/09/2012,NM,Lincoln County,06/04/2012,07/30/2012,10/13/2015,2012
41492,06/18/2012,NM,San Juan County,06/18/2012,06/26/2012,10/13/2015,2012
41493,06/20/2012,NM,Sandoval County,06/20/2012,07/06/2012,10/13/2015,2012
41497,06/22/2012,UT,Utah County,06/22/2012,06/24/2012,12/16/2016,2012
41498,06/24/2012,UT,Sanpete County,06/24/2012,06/28/2012,06/07/2016,2012
41499,06/24/2012,CO,Montezuma County,06/23/2012,07/06/2012,09/29/2016,2012
41500,06/24/2012,CO,El Paso County,06/23/2012,07/08/2012,11/17/2016,2012
41501,06/26/2012,MT,Musselshell County,06/26/2012,07/02/2012,12/14/2016,2012
41502,06/26/2012,MT,Lewis and Clark County,06/25/2012,06/29/2012,,2012
41503,06/27/2012,UT,Millard County,06/27/2012,07/07/2012,02/17/2016,2012
41504,06/27/2012,MT,Powder River County,06/25/2012,07/06/2012,12/19/2016,2012
41505,06/27/2012,MT,Rosebud County,06/25/2012,07/06/2012,12/19/2016,2012
41506,06/28/2012,CO,El Paso County,06/09/2012,07/11/2012,,2012
41507,06/28/2012,CO,Larimer County,06/09/2012,07/11/2012,,2012
41508,06/28/2012,CO,Teller County,06/09/2012,07/11/2012,,2012
41509,06/29/2012,WY,Albany County,06/29/2012,07/09/2012,08/12/2015,2012
41510,06/29/2012,WY,Converse County,06/29/2012,07/09/2012,08/12/2015,2012
41511,06/29/2012,WY,Platte County,06/29/2012,07/09/2012,08/12/2015,2012
41512,06/29/2012,UT,Salt Lake County,06/29/2012,06/30/2012,02/17/2016,2012
41656,07/02/2012,UT,Kane County,07/02/2012,07/09/2012,02/17/2016,2012
41657,07/02/2012,WY,Albany County,07/01/2012,07/07/2012,05/18/2016,2012
41692,07/03/2012,WY,Weston County,07/01/2012,07/07/2012,05/18/2016,2012
41714,07/20/2012,SD,Custer County,07/19/2012,07/23/2012,11/17/2015,2012
41831,07/30/2012,OK,,07/30/2012,08/03/2012,09/23/2015,2012
41843,08/02/2012,MT,Crow/Northern Cheyenne Area,06/25/2012,07/10/2012,,2012
41844,08/02/2012,MT,Powder River County,06/25/2012,07/10/2012,,2012
41845,08/02/2012,MT,Rosebud County,06/25/2012,07/10/2012,,2012
41846,08/03/2012,OK,Cleveland County,08/03/2012,08/12/2012,09/30/2015,2012
41847,08/03/2012,OK,Blaine County,08/03/2012,08/07/2012,03/25/2015,2012
41887,08/22/2012,OK,Cleveland County,08/03/2012,08/14/2012,,2012
41888,08/22/2012,OK,Creek County,08/03/2012,08/14/2012,,2012
43099,07/26/2013,CO,El Paso County,06/11/2013,06/21/2013,,2013
43100,07/26/2013,CO,Fremont County,06/11/2013,06/16/2013,,2013
43146,08/29/2013,CA,Karuk Reservation,07/29/2013,08/01/2013,,2013
43368,12/13/2013,CA,Tuolumne County,08/17/2013,10/24/2013,,2013
43828,07/23/2014,WA,Colville Indian Reservation,07/09/2014,08/05/2014,04/22/2016,2014
43829,07/23/2014,WA,Chelan County,07/09/2014,08/05/2014,04/22/2016,2014
43830,07/23/2014,WA,Okanogan County,07/09/2014,08/05/2014,04/22/2016,2014
43919,08/11/2014,WA,Colville Indian Reservation,07/09/2014,08/05/2014,,2014
43920,08/11/2014,WA,Kittitas County,07/09/2014,08/05/2014,,2014
43921,08/11/2014,WA,Okanogan County,07/09/2014,08/05/2014,,2014
44779,08/21/2015,WA,Colville Indian Reservation,08/13/2015,09/10/2015,,2015
44780,08/21/2015,WA,Kalispel Indian Reservation,08/13/2015,09/10/2015,,2015
44781,08/21/2015,WA,Spokane Indian Reservation,08/13/2015,09/10/2015,,2015
44782,08/21/2015,WA,Yakama Reservation,08/13/2015,09/10/2015,,2015
44783,08/21/2015,WA,Asotin County,08/13/2015,09/10/2015,,2015
44784,08/21/2015,WA,Chelan County,08/13/2015,09/10/2015,,2015
44785,08/21/2015,WA,Douglas County,08/13/2015,09/10/2015,,2015
44786,08/21/2015,WA,Ferry County,08/13/2015,09/10/2015,,2015
44787,08/21/2015,WA,Klickitat County,08/13/2015,09/10/2015,,2015
44788,08/21/2015,WA,Okanogan County,08/13/2015,09/10/2015,,2015
44789,08/21/2015,WA,Pend Oreille County,08/13/2015,09/10/2015,,2015
44790,08/21/2015,WA,Skamania County,08/13/2015,09/10/2015,,2015
44791,08/21/2015,WA,Spokane County,08/13/2015,09/10/2015,,2015
44792,08/21/2015,WA,Stevens County,08/13/2015,09/10/2015,,2015
44793,08/21/2015,WA,Yakima County,08/13/2015,09/10/2015,,2015
44794,09/22/2015,CA,Calaveras County,09/09/2015,10/30/2015,,2015
44795,09/22/2015,CA,Lake County,09/09/2015,10/30/2015,,2015
44885,10/20/2015,WA,Colville Indian Reservation,08/09/2015,09/10/2015,,2015
44886,10/20/2015,WA,Chelan County,08/09/2015,09/10/2015,,2015
44887,10/20/2015,WA,Ferry County,08/09/2015,09/10/2015,,2015
44888,10/20/2015,WA,Lincoln County,08/09/2015,09/10/2015,,2015
44889,10/20/2015,WA,Okanogan County,08/09/2015,09/10/2015,,2015
